UponCompletionOf_5000_sweeps
LocNumber LocName AlleleNumber AlleleName FreqInPop0 FreqInPop1 SDInPop0 SDinPop1
227	228	1	2	0.000586	0.984201	0.000342	0.010629
228	229	0	1	0.999777	0.006698	0.000228	0.008091
228	229	1	2	0.000223	0.993302	0.000228	0.008091
229	230	0	1	0.998394	0.014760	0.000587	0.010577
229	230	1	2	0.001606	0.985240	0.000587	0.010577
230	231	0	2	0.008152	0.983225	0.001304	0.008976
230	231	1	1	0.991848	0.016775	0.001304	0.008976
231	232	0	1	0.999906	0.007431	0.000135	0.009019
231	232	1	2	0.000094	0.992569	0.000135	0.009019
232	233	0	1	0.999744	0.005784	0.000237	0.007309
232	233	1	2	0.000256	0.994216	0.000237	0.007309
233	234	0	1	0.999032	0.008477	0.000426	0.009805
233	234	1	2	0.000968	0.991523	0.000426	0.009805
234	235	0	1	0.998795	0.010836	0.000515	0.007676
234	235	1	2	0.001205	0.989164	0.000515	0.007676
235	236	0	1	0.999700	0.007481	0.000255	0.005926
235	236	1	2	0.000300	0.992519	0.000255	0.005926
236	237	0	1	0.999711	0.022666	0.000237	0.011056
236	237	1	2	0.000289	0.977334	0.000237	0.011056
237	238	0	1	0.999715	0.011257	0.000235	0.008126
237	238	1	2	0.000285	0.988743	0.000235	0.008126
238	239	0	1	0.997893	0.007389	0.000648	0.005604
238	239	1	2	0.002107	0.992611	0.000648	0.005604
239	240	0	1	0.999328	0.002719	0.000369	0.003753
239	240	1	2	0.000672	0.997281	0.000369	0.003753
240	241	0	1	0.999555	0.008490	0.000301	0.007029
240	241	1	2	0.000445	0.991510	0.000301	0.007029
241	242	0	1	0.999374	0.019550	0.000357	0.010810
241	242	1	2	0.000626	0.980450	0.000357	0.010810
242	243	0	1	0.999720	0.014736	0.000230	0.008989
242	243	1	2	0.000280	0.985264	0.000230	0.008989
243	244	0	1	0.999000	0.006273	0.000453	0.006169
243	244	1	2	0.001000	0.993727	0.000453	0.006169
244	245	0	1	0.999902	0.001787	0.000138	0.002550
244	245	1	2	0.000098	0.998213	0.000138	0.002550
245	246	0	1	0.999052	0.001548	0.000458	0.002183
245	246	1	2	0.000948	0.998452	0.000458	0.002183
246	247	0	1	0.999895	0.001653	0.000146	0.002441
246	247	1	2	0.000105	0.998347	0.000146	0.002441
247	248	0	1	0.999679	0.002860	0.000298	0.003317
